year,month,location,property_type,bedrooms,bathrooms,land_size_perches,price_lkr,inflation_pct,lending_rate_pct,usd_lkr,gdp_growth_pct,policy_rate_pct,property_price_index,data_source
2026,2,Gampaha,Land,,,97.52,175000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,97.52,175000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,10.5,1400000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Badulla,Land,,,20.0,575000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,13.0,675000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Badulla,Land,,,20.0,575000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,8.0,1600000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,27.0,690000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,6.0,1225000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Nuwara Eliya,Land,,,40.0,160000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,6.0,1300000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Nuwara Eliya,Land,,,40.0,160000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,7.0,1225000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,10.0,250000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Hambantota,Land,,,11.0,400000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Kalutara,Land,,,10.0,250000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Kalutara,Land,,,10.0,2600000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,12.4,230000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,,300000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,7.0,1200000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,7.5,1400000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,6.0,1200000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,8.0,1300000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,14.0,850000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,6.0,7200000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,13.27,14000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,7.0,1090000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,6.0,7200000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,6.0,1225000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Kalutara,Land,,,10.0,2600000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,13.2,160000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,6.0,7200000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,15.0,260000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,10.0,1300000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,80.0,1600000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,6.0,1200000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Matara,Land,,,17.5,2000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Kalutara,Land,,,160.0,225000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,17.86,1232000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,18.0,1500000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,12.5,1600000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,40.0,3600000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Kalutara,Land,,,10.0,352000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,9.2,3700000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,17.86,1232000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,17.86,22000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,8.0,1695000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,10.0,5700000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,17.86,22000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Kalutara,Land,,,10.0,350000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,12.5,390000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Kalutara,Land,,,10.0,200000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Kalutara,Land,,,147.0,22000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,8.0,800000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,10.0,2700000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,6.0,630000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Matara,Land,,,7.0,1500000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,12.0,360000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,36.0,2000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Kurunegala,Land,,,12.5,155000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,13.5,30000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Kurunegala,Land,,,15.0,247500.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,19.38,3700000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,6.5,5000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Kalutara,Land,,,10.0,250000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Kalutara,Land,,,10.0,2500000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,,160000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,11.5,900000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,8.5,755000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Kurunegala,Land,,,,6000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Matara,Land,,,6.0,1500000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,12.5,4500000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,10.0,893850.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Kalutara,Land,,,10.0,690000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,12.7,670000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,10.0,700000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Kalutara,Land,,,10.0,625000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Hambantota,Land,,,10.0,450000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,8.0,995000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,6.0,1525000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,10.5,1050000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,9.5,1275000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Kalutara,Land,,,11.0,570000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,10.5,1050000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Hambantota,Land,,,8.2,265000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,10.5,1025000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,7.0,880000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,10.5,975000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,7.0,960000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,10.0,550000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,6.2,7600000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,18.0,5500000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Kandy,Land,,,11.5,5300000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,22.0,1600000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Kalutara,Land,,,6.0,610000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,12.5,675000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,10.0,650000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,15.5,450000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,7.0,1350000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,10.0,896000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,7.0,960000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,53.5,2500000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,200.0,12000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,7.0,700000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,15.0,1050000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Kurunegala,Land,,,11.0,200000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,18.0,5000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Kalutara,Land,,,91.0,750000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,7.15,1500000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,32.0,33000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,10.0,187500.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,10.0,187500.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Kalutara,Land,,,6.5,610000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,10.0,650000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Kalutara,Land,,,7.8,610000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,140.0,3000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,12.5,3000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,15.0,247500.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,1,Colombo,Land,,,48.0,250000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,15.0,247500.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Kalutara,Land,,,6.0,610000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Kalutara,Land,,,7.0,610000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Kalutara,Land,,,7.8,4758000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,15.0,247500.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Kurunegala,Land,,,,6000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Kalutara,Land,,,8.7,610000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Matara,Land,,,10.0,2500000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,12.0,390000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,12.5,675000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,12.5,185000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,12.5,265500.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Galle,Land,,,80.0,32680000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,37.77,3500000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Anuradhapura,Land,,,12.0,1525000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Kalutara,Land,,,8.0,5400000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,10.0,570000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,6.0,630000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Kalutara,Land,,,7.7,675000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,12.5,360000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Kalutara,Land,,,6.5,610000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,6.82,3050000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Anuradhapura,Land,,,10.0,250000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,12.0,395000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,20.0,2600000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Kurunegala,Land,,,12.0,865000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,9.45,4200000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,8.1,2200000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,27.31,4000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,53.5,1900000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,10.0,248500.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,10.0,248500.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,8.0,1695000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,8.0,1650000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,10.8,2650000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,20.25,5000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,10.0,675000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Kandy,Land,,,10.0,480000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,8.0,1695000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,17.0,4500000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,8.0,1695000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,8.0,1695000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,10.0,3100000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Kandy,Land,,,15.0,195000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,6.0,1475000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,12.5,390000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,10.0,2850000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Kalutara,Land,,,10.0,2600000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,8.5,3950000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,12.5,675000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,10.0,15500000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,16.0,1900000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,10.0,500000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Kalutara,Land,,,12.0,220000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,12.5,2650000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,23.7,2500000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,8.0,1695000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,7.0,1350000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,6.5,1090000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Galle,Land,,,15.0,345000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Matara,Land,,,15.0,3000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,10.0,187500.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Anuradhapura,Land,,,10.9,350000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,10.0,475000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Kalutara,Land,,,10.0,600000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Matara,Land,,,6.0,1500000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,12.5,675000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,20.0,2850000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,12.0,335000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Galle,Land,,,15.0,345000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,7.0,5000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Matale,Land,,,15.0,587500.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Hambantota,Land,,,,160000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,10.0,187500.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Kalutara,Land,,,10.0,700000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,7.0,1950000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Anuradhapura,Land,,,10.0,187500.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Kandy,Land,,,10.0,187500.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,12.5,215000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,10.0,187500.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,15.2,1400000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,12.5,485000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,6.0,585000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,10.0,893850.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,6.0,18750000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,12.5,485000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,20.0,2500000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,7.0,2850000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,6.0,1090000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,6.0,2850000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Kalutara,Land,,,10.0,250000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,12.5,485000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,24.0,225000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Kalutara,Land,,,10.0,975000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,12.8,5500000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,13.5,4000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,12.5,485000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,12.5,485000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,10.75,320000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,10.0,600000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,12.0,225000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,20.0,5600000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Ratnapura,Land,,,10.0,290000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,21.0,200000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,10.0,350000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,10.0,950000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,10.0,250000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,13.5,5700000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,7.0,1350000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Kalutara,Land,,,10.0,320000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Kurunegala,Land,,,,6000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,7.5,1090000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,10.0,4000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Anuradhapura,Land,,,10.0,250000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,6.75,1090000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,10.0,510000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Matara,Land,,,7.0,950000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,13.6,215000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,10.0,560000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Galle,Land,,,7.0,1700000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Matara,Land,,,10.0,575000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Matale,Land,,,,7000000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Matara,Land,,,10.0,575000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,17.05,1100000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Galle,Land,,,9.0,850000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,19.0,550000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Colombo,Land,,,10.0,187500.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,10.0,475000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Matara,Land,,,10.0,375000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,12.5,395000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,12.5,675000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,12.0,6500000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,10.0,7500000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
2026,2,Gampaha,Land,,,10.0,8650000.0,4.5,8.5,310.0,4.8,7.5,280.0,real_scraped
