source,title,price_lkr,price_raw,location,district,property_type,ad_type,bedrooms,bathrooms,land_size_perches,floor_area_sqft,description,url,scraped_at
ikman.lk,Villa Houses with Gated Community - for Sale,53000000.0,"Rs 53,000,000",Colombo,Colombo,Houses For Sale,for_sale,4,3,,,"Bedrooms: 4, Bathrooms: 3",https://ikman.lk/en/ad/villa-houses-with-gated-community-for-sale-for-sale-colombo,2026-02-21T16:07:10.483040
ikman.lk,(MH456) Newly Build Single Storey House for Sale in Athurugiriya,25000000.0,"Rs 25,000,000",Colombo,Colombo,Houses For Sale,for_sale,3,3,,,"Bedrooms: 3, Bathrooms: 3",https://ikman.lk/en/ad/mh456-newly-build-single-storey-house-for-sale-in-athurugiriya-for-sale-colombo,2026-02-21T16:07:10.483040
ikman.lk,Villa -type Houses for sale in Malabe,55000000.0,"Rs 55,000,000",Colombo,Colombo,Houses For Sale,for_sale,4,4,,,"Bedrooms: 4, Bathrooms: 4",https://ikman.lk/en/ad/villa-type-houses-for-sale-in-malabe-for-sale-colombo-2,2026-02-21T16:07:10.483040
ikman.lk,Brand New House for Sale in Gampaha Weliweriya,17000000.0,"Rs 17,000,000",Gampaha,Gampaha,Houses For Sale,for_sale,3,1,,,"Bedrooms: 3, Bathrooms: 1",https://ikman.lk/en/ad/brand-new-house-for-sale-in-gampaha-weliweriya-for-sale-gampaha-5,2026-02-21T16:07:12.323332
ikman.lk,Single complete house sale in Seeduwa - 13.5 perch & 3 Beds,16000000.0,"Rs 16,000,000",Gampaha,Gampaha,Houses For Sale,for_sale,3,1,,,"Bedrooms: 3, Bathrooms: 1",https://ikman.lk/en/ad/single-complete-house-sale-in-seeduwa-135-perch-and-3-beds-for-sale-gampaha,2026-02-21T16:07:12.323332
ikman.lk,(AF660) House for Sale in Katubedda,68500000.0,"Rs 68,500,000",Colombo,Colombo,Houses For Sale,for_sale,4,4,,,"Bedrooms: 4, Bathrooms: 4",https://ikman.lk/en/ad/af660-house-for-sale-in-katubedda-for-sale-colombo,2026-02-21T16:07:12.323332
ikman.lk,(AF657) 02 Story House With 22 P Sale At Piliyandala,57500000.0,"Rs 57,500,000",Colombo,Colombo,Houses For Sale,for_sale,5,3,,,"Bedrooms: 5, Bathrooms: 3",https://ikman.lk/en/ad/af657-02-story-house-with-22-p-sale-at-piliyandala-for-sale-colombo,2026-02-21T16:07:12.323332
ikman.lk,(AF661) House for sale In Piliyandala,19800000.0,"Rs 19,800,000",Colombo,Colombo,Houses For Sale,for_sale,3,2,,,"Bedrooms: 3, Bathrooms: 2",https://ikman.lk/en/ad/af661-house-for-sale-in-piliyandala-for-sale-colombo,2026-02-21T16:07:12.323332
ikman.lk,"(AF659) House for sale in Udahamulla, Nugegoda",45000000.0,"Rs 45,000,000",Colombo,Colombo,Houses For Sale,for_sale,4,2,,,"Bedrooms: 4, Bathrooms: 2",https://ikman.lk/en/ad/af659-house-for-sale-in-udahamulla-nugegoda-for-sale-colombo,2026-02-21T16:07:12.323332
ikman.lk,(MH455) Two Storey House for Sale in Athurugiriya Oruwala,35000000.0,"Rs 35,000,000",Colombo,Colombo,Houses For Sale,for_sale,5,2,,,"Bedrooms: 5, Bathrooms: 2",https://ikman.lk/en/ad/mh455-two-storey-house-for-sale-in-athurugiriya-oruwala-for-sale-colombo,2026-02-21T16:07:12.323332
ikman.lk,(MH454) Single Storey House for Sale in Athurugiriya,15500000.0,"Rs 15,500,000",Colombo,Colombo,Houses For Sale,for_sale,3,2,,,"Bedrooms: 3, Bathrooms: 2",https://ikman.lk/en/ad/mh454-single-storey-house-for-sale-in-athurugiriya-for-sale-colombo,2026-02-21T16:07:12.323332
ikman.lk,Beautiful House for Sale Pannipitiya,34000000.0,"Rs 34,000,000",Colombo,Colombo,Houses For Sale,for_sale,4,2,,,"Bedrooms: 4, Bathrooms: 2",https://ikman.lk/en/ad/beautiful-house-for-sale-pannipitiya-for-sale-colombo-20,2026-02-21T16:07:12.323332
ikman.lk,completed house sale in Seeduwa,16000000.0,"Rs 16,000,000",Gampaha,Gampaha,Houses For Sale,for_sale,3,1,,,"Bedrooms: 3, Bathrooms: 1",https://ikman.lk/en/ad/completed-house-sale-in-seeduwa-for-sale-gampaha-13,2026-02-21T16:07:12.323332
ikman.lk,Kiridiwela House for Sale (SSPH-273),13500000.0,"Rs 13,500,000",Gampaha,Gampaha,Houses For Sale,for_sale,3,1,,,"Bedrooms: 3, Bathrooms: 1",https://ikman.lk/en/ad/kiridiwela-house-for-sale-ssph-273-for-sale-gampaha,2026-02-21T16:07:12.323332
ikman.lk,(ASP2602-005) Modern Luxury Quality House for Sale in Piliyandala,49500000.0,"Rs 49,500,000",Colombo,Colombo,Houses For Sale,for_sale,4,4,,,"Bedrooms: 4, Bathrooms: 4",https://ikman.lk/en/ad/asp2602-005-modern-luxury-quality-house-for-sale-in-piliyandala-for-sale-colombo,2026-02-21T16:07:12.323332
ikman.lk,Elegant Two-Storey House for Sale â Ratnapura New Town,28000000.0,"Rs 28,000,000",Colombo,Colombo,Houses For Sale,for_sale,5,3,,,"Bedrooms: 5, Bathrooms: 3",https://ikman.lk/en/ad/elegant-two-storey-house-for-sale-ratnapura-new-town-for-sale-colombo,2026-02-21T16:07:12.323332
ikman.lk,Brand New 3 Bedrooms House for sale in Piliyandala Kahathuduwa,21800000.0,"Rs 21,800,000",Colombo,Colombo,Houses For Sale,for_sale,3,2,,,"Bedrooms: 3, Bathrooms: 2",https://ikman.lk/en/ad/brand-new-3-bedrooms-house-for-sale-in-piliyandala-kahathuduwa-for-sale-colombo-23,2026-02-21T16:07:12.323332
ikman.lk,(AF650) à¶¸à·à¶»à¶à¶¸ à¶´à¶»à·à¶ à·à· 15à¶ à¶à¶©à¶¸ à·à¶¸à¶ à¶±à·à·à·à¶à· à·à·à¶à·à¶«à·à¶¸à¶§ à¶à¶­,2800000.0,"Rs 2,800,000",Colombo,Colombo,Houses For Sale,for_sale,3,1,,,"Bedrooms: 3, Bathrooms: 1",https://ikman.lk/en/ad/af650-mhrgm-prcs-15k-iddm-smnng-nivsk-vikinniimtt-aet-for-sale-colombo,2026-02-21T16:07:12.323332
ikman.lk,(AF652) Beautiful 13 P House for sale in Piliyandala,32000000.0,"Rs 32,000,000",Colombo,Colombo,Houses For Sale,for_sale,4,2,,,"Bedrooms: 4, Bathrooms: 2",https://ikman.lk/en/ad/af652-beautiful-13-p-house-for-sale-in-piliyandala-for-sale-colombo,2026-02-21T16:07:12.323332
ikman.lk,(AF653) Beautiful 12 P 03 Story House for sale in Piliyandala,45000000.0,"Rs 45,000,000",Colombo,Colombo,Houses For Sale,for_sale,5,3,,,"Bedrooms: 5, Bathrooms: 3",https://ikman.lk/en/ad/af653-beautiful-12-p-03-story-house-for-sale-in-piliyandala-for-sale-colombo,2026-02-21T16:07:12.323332
ikman.lk,(AF651) House for sale in Pannipitiya,25000000.0,"Rs 25,000,000",Colombo,Colombo,Houses For Sale,for_sale,3,3,,,"Bedrooms: 3, Bathrooms: 3",https://ikman.lk/en/ad/af651-house-for-sale-in-pannipitiya-for-sale-colombo,2026-02-21T16:07:12.323332
ikman.lk,City limit House for Sale Dehiwala,65000000.0,"Rs 65,000,000",Colombo,Colombo,Houses For Sale,for_sale,6,4,,,"Bedrooms: 6, Bathrooms: 4",https://ikman.lk/en/ad/city-limit-house-for-sale-dehiwala-for-sale-colombo-7,2026-02-21T16:07:12.323332
ikman.lk,City Limit House for Sale Boralasgamuwa,40000000.0,"Rs 40,000,000",Colombo,Colombo,Houses For Sale,for_sale,4,3,,,"Bedrooms: 4, Bathrooms: 3",https://ikman.lk/en/ad/city-limit-house-for-sale-boralasgamuwa-for-sale-colombo-19,2026-02-21T16:07:12.323332
ikman.lk,Good Condition House for Sale Malabe,30000000.0,"Rs 30,000,000",Colombo,Colombo,Houses For Sale,for_sale,4,3,,,"Bedrooms: 4, Bathrooms: 3",https://ikman.lk/en/ad/good-condition-house-for-sale-malabe-for-sale-colombo-2,2026-02-21T16:07:12.323332
ikman.lk,single storey house sale with furnitures,5800000.0,"Rs 5,800,000",Gampaha,Gampaha,Houses For Sale,for_sale,3,1,,,"Bedrooms: 3, Bathrooms: 1",https://ikman.lk/en/ad/single-storey-house-sale-with-furnitures-for-sale-gampaha-1,2026-02-21T16:07:12.323332
ikman.lk,Elegance House for Sale Maharagama,30000000.0,"Rs 30,000,000",Colombo,Colombo,Houses For Sale,for_sale,3,1,,,"Bedrooms: 3, Bathrooms: 1",https://ikman.lk/en/ad/elegance-house-for-sale-maharagama-for-sale-colombo-35,2026-02-21T16:07:12.323332
ikman.lk,Best House for Sale Nugegoda,70000000.0,"Rs 70,000,000",Colombo,Colombo,Houses For Sale,for_sale,4,4,,,"Bedrooms: 4, Bathrooms: 4",https://ikman.lk/en/ad/best-house-for-sale-nugegoda-for-sale-colombo-40,2026-02-21T16:07:12.323332
ikman.lk,Nice House for Sale Boralasgamuwa,25000000.0,"Rs 25,000,000",Colombo,Colombo,Houses For Sale,for_sale,2,1,,,"Bedrooms: 2, Bathrooms: 1",https://ikman.lk/en/ad/nice-house-for-sale-boralasgamuwa-for-sale-colombo-7,2026-02-21T16:07:12.323332
ikman.lk,"(AF649) House for sale in Korathota,Kaduwela",19500000.0,"Rs 19,500,000",Colombo,Colombo,Houses For Sale,for_sale,3,1,,,"Bedrooms: 3, Bathrooms: 1",https://ikman.lk/en/ad/af649-house-for-sale-in-korathotakaduwela-for-sale-colombo,2026-02-21T16:07:12.323332
ikman.lk,Homagama Gated Community 2 Br A/c Single Storey House for Sale,16500000.0,"Rs 16,500,000",Colombo,Colombo,Houses For Sale,for_sale,2,1,,,"Bedrooms: 2, Bathrooms: 1",https://ikman.lk/en/ad/homagama-gated-community-2-br-a-c-single-storey-house-for-sale-for-sale-colombo,2026-02-21T16:07:18.753303
ikman.lk,single house for sale in nawala Ds24,35000000.0,"Rs 35,000,000",Colombo,Colombo,Houses For Sale,for_sale,2,2,,,"Bedrooms: 2, Bathrooms: 2",https://ikman.lk/en/ad/single-house-for-sale-in-nawala-ds24-for-sale-colombo-1,2026-02-21T16:07:18.753303
ikman.lk,3.Unit House for Sale Maharagama Town,65000000.0,"Rs 65,000,000",Colombo,Colombo,Houses For Sale,for_sale,10,5,,,"Bedrooms: 10, Bathrooms: 5",https://ikman.lk/en/ad/3unit-house-for-sale-maharagama-town-for-sale-colombo-6,2026-02-21T16:07:18.753303
ikman.lk,"Newly Completed House for Sale â Wattala, Mabola",36500000.0,"Rs 36,500,000",Gampaha,Gampaha,Houses For Sale,for_sale,3,2,,,"Bedrooms: 3, Bathrooms: 2",https://ikman.lk/en/ad/newly-completed-house-for-sale-wattala-mabola-for-sale-gampaha-1,2026-02-21T16:07:18.753303
ikman.lk,(P268) Luxury 3 story house for sale in Boralesgamuwa,49500000.0,"Rs 49,500,000",Colombo,Colombo,Houses For Sale,for_sale,4,6,,,"Bedrooms: 4, Bathrooms: 6",https://ikman.lk/en/ad/p268-luxury-3-story-house-for-sale-in-boralesgamuwa-for-sale-colombo-34,2026-02-21T16:07:18.753303
ikman.lk,House for Sale in Boralesgamuwa,145000000.0,"Rs 145,000,000",Colombo,Colombo,Houses For Sale,for_sale,5,5,,,"Bedrooms: 5, Bathrooms: 5",https://ikman.lk/en/ad/house-for-sale-in-boralesgamuwa-for-sale-colombo-1237,2026-02-21T16:07:18.753303
ikman.lk,Luxury Lakefront House For Sale In Moratuwa(HO-COLMT-200),85000000.0,"Rs 85,000,000",Colombo,Colombo,Houses For Sale,for_sale,5,3,,,"Bedrooms: 5, Bathrooms: 3",https://ikman.lk/en/ad/luxury-lakefront-house-for-sale-in-moratuwaho-colmt-200-for-sale-colombo,2026-02-21T16:07:18.753303
ikman.lk,Single Storey Brand New House for Sale in Wellampitiya,10500000.0,"Rs 10,500,000",Colombo,Colombo,Houses For Sale,for_sale,2,2,,,"Bedrooms: 2, Bathrooms: 2",https://ikman.lk/en/ad/single-storey-brand-new-house-for-sale-in-wellampitiya-for-sale-colombo,2026-02-21T16:07:18.753303
ikman.lk,(P630) Brand New Luxury Two Storey House for Sale in Kesbewa,55000000.0,"Rs 55,000,000",Colombo,Colombo,Houses For Sale,for_sale,4,4,,,"Bedrooms: 4, Bathrooms: 4",https://ikman.lk/en/ad/p630-brand-new-luxury-two-storey-house-for-sale-in-kesbewa-for-sale-colombo-108,2026-02-21T16:07:18.753303
ikman.lk,(P570) Lakefront House for Sale in Delkanda,89000000.0,"Rs 89,000,000",Colombo,Colombo,Houses For Sale,for_sale,4,2,,,"Bedrooms: 4, Bathrooms: 2",https://ikman.lk/en/ad/p570-lakefront-house-for-sale-in-delkanda-for-sale-colombo-146,2026-02-21T16:07:18.753303
ikman.lk,House for Sale in Kegalle Town,45000000.0,"Rs 45,000,000",Kegalle,Kegalle,Houses For Sale,for_sale,5,3,,,"Bedrooms: 5, Bathrooms: 3",https://ikman.lk/en/ad/house-for-sale-in-kegalle-town-for-sale-kegalle,2026-02-21T16:07:18.753303
ikman.lk,Single Storey House for Sale in Wellampitiya,8000000.0,"Rs 8,000,000",Colombo,Colombo,Houses For Sale,for_sale,2,1,,,"Bedrooms: 2, Bathrooms: 1",https://ikman.lk/en/ad/single-storey-house-for-sale-in-wellampitiya-for-sale-colombo-697,2026-02-21T16:07:18.753303
ikman.lk,Best House for Sale Pitakotte,68000000.0,"Rs 68,000,000",Colombo,Colombo,Houses For Sale,for_sale,5,4,,,"Bedrooms: 5, Bathrooms: 4",https://ikman.lk/en/ad/best-house-for-sale-pitakotte-for-sale-colombo-7,2026-02-21T16:07:18.753303
ikman.lk,Brand New Family Home with Rooftop â Athurugiriya,23000000.0,"Rs 23,000,000",Colombo,Colombo,Houses For Sale,for_sale,3,3,,,"Bedrooms: 3, Bathrooms: 3",https://ikman.lk/en/ad/brand-new-family-home-with-rooftop-athurugiriya-for-sale-colombo,2026-02-21T16:07:18.753303
ikman.lk,Papiliyana Lakefront Huse for Sale,149500000.0,"Rs 149,500,000",Colombo,Colombo,Houses For Sale,for_sale,5,5,,,"Bedrooms: 5, Bathrooms: 5",https://ikman.lk/en/ad/papiliyana-lakefront-huse-for-sale-for-sale-colombo,2026-02-21T16:07:18.753303
ikman.lk,Single Story House For Sale In Malabe - CH1684,30000000.0,"Rs 30,000,000",Colombo,Colombo,Houses For Sale,for_sale,3,1,,,"Bedrooms: 3, Bathrooms: 1",https://ikman.lk/en/ad/single-story-house-for-sale-in-malabe-ch1684-for-sale-colombo-1,2026-02-21T16:07:18.753303
ikman.lk,(P583 ) Luxury 2-Story House for Sale in Piliyandala,42000000.0,"Rs 42,000,000",Colombo,Colombo,Houses For Sale,for_sale,4,3,,,"Bedrooms: 4, Bathrooms: 3",https://ikman.lk/en/ad/p583-luxury-2-story-house-for-sale-in-piliyandala-for-sale-colombo-69,2026-02-21T16:07:18.753303
ikman.lk,houae for sale Ragama horope,16000000.0,"Rs 16,000,000",Gampaha,Gampaha,Houses For Sale,for_sale,2,1,,,"Bedrooms: 2, Bathrooms: 1",https://ikman.lk/en/ad/houae-for-sale-ragama-horope-for-sale-gampaha,2026-02-21T16:07:18.753303
ikman.lk,Brand New Single Story House for Sale in Homaga Meegoda,13800000.0,"Rs 13,800,000",Colombo,Colombo,Houses For Sale,for_sale,3,1,,,"Bedrooms: 3, Bathrooms: 1",https://ikman.lk/en/ad/brand-new-single-story-house-for-sale-in-homaga-meegoda-for-sale-colombo,2026-02-21T16:07:18.753303
ikman.lk,House for Sale Bandarawela,25000000.0,"Rs 25,000,000",Badulla,Badulla,Houses For Sale,for_sale,4,2,,,"Bedrooms: 4, Bathrooms: 2",https://ikman.lk/en/ad/house-for-sale-for-sale-badulla-841,2026-02-21T16:07:18.753303
ikman.lk,Luxury Family Home â Malabe,49500000.0,"Rs 49,500,000",Colombo,Colombo,Houses For Sale,for_sale,4,3,,,"Bedrooms: 4, Bathrooms: 3",https://ikman.lk/en/ad/luxury-family-home-malabe-for-sale-colombo,2026-02-21T16:07:18.753303
ikman.lk,Luxury Two Story House for sale in Piliyandala Polgasowita,34500000.0,"Rs 34,500,000",Colombo,Colombo,Houses For Sale,for_sale,3,2,,,"Bedrooms: 3, Bathrooms: 2",https://ikman.lk/en/ad/luxury-two-story-house-for-sale-in-piliyandala-polgasowita-for-sale-colombo,2026-02-21T16:07:18.753303
ikman.lk,Residential House for Sale Maharagama,70000000.0,"Rs 70,000,000",Colombo,Colombo,Houses For Sale,for_sale,5,3,,,"Bedrooms: 5, Bathrooms: 3",https://ikman.lk/en/ad/residential-house-for-sale-maharagama-for-sale-colombo-21,2026-02-21T16:07:18.753303
ikman.lk,Charming Single-Story Modern Home for Sale â Athurugiriya,22000000.0,"Rs 22,000,000",Colombo,Colombo,Houses For Sale,for_sale,3,2,,,"Bedrooms: 3, Bathrooms: 2",https://ikman.lk/en/ad/charming-single-story-modern-home-for-sale-athurugiriya-for-sale-colombo-24,2026-02-21T16:07:18.753303
ikman.lk,Brand New Complete House for Sale Negombo,22000000.0,"Rs 22,000,000",Gampaha,Gampaha,Houses For Sale,for_sale,3,1,,,"Bedrooms: 3, Bathrooms: 1",https://ikman.lk/en/ad/brand-new-complete-house-for-sale-negombo-for-sale-gampaha-2,2026-02-21T16:07:18.753303
ikman.lk,House for sale in Nawala,175000000.0,"Rs 175,000,000",Colombo,Colombo,Houses For Sale,for_sale,6,6,,,"Bedrooms: 6, Bathrooms: 6",https://ikman.lk/en/ad/house-for-sale-in-nawala-for-sale-colombo-658,2026-02-21T16:07:18.753303
ikman.lk,House for Sale - Malabe,30000000.0,"Rs 30,000,000",Colombo,Colombo,Houses For Sale,for_sale,4,2,,,"Bedrooms: 4, Bathrooms: 2",https://ikman.lk/en/ad/house-for-sale-malabe-for-sale-colombo-1770,2026-02-21T16:07:21.684505
ikman.lk,Brand New Single-Story House in Malabe,27000000.0,"Rs 27,000,000",Colombo,Colombo,Houses For Sale,for_sale,3,2,,,"Bedrooms: 3, Bathrooms: 2",https://ikman.lk/en/ad/brand-new-single-story-house-in-malabe-for-sale-colombo-22,2026-02-21T16:07:21.684505
ikman.lk,à·à·à¶´à¶»à· à¶´à¶»à·à·à¶»à¶ºà¶ à¶­à¶±à·à¶¸à·à¶½à· à¶±à·à·à·à¶à· à·à·à¶à·à¶±à·à¶¸à¶§ à¶´à¶±à·à¶±à¶´à·à¶§à·à¶º,39000000.0,"Rs 39,000,000",Colombo,Colombo,Houses For Sale,for_sale,3,2,,,"Bedrooms: 3, Bathrooms: 2",https://ikman.lk/en/ad/supri-prisryk-tnimhl-nivsk-vikinimtt-pnnpittiy-for-sale-colombo,2026-02-21T16:07:21.684505
ikman.lk,Luxury House for sale in Pita Kotte,150000000.0,"Rs 150,000,000",Colombo,Colombo,Houses For Sale,for_sale,9,6,,,"Bedrooms: 9, Bathrooms: 6",https://ikman.lk/en/ad/luxury-house-for-sale-in-pita-kotte-for-sale-colombo-5,2026-02-21T16:07:21.684505
ikman.lk,Luxury House for sale in Battaramulla,400000000.0,"Rs 400,000,000",Colombo,Colombo,Houses For Sale,for_sale,5,4,,,"Bedrooms: 5, Bathrooms: 4",https://ikman.lk/en/ad/luxury-house-for-sale-in-battaramulla-for-sale-colombo-559,2026-02-21T16:07:21.684505
ikman.lk,(K427) Modern 2 Story House for Sale in Kadawatha,29000000.0,"Rs 29,000,000",Gampaha,Gampaha,Houses For Sale,for_sale,3,2,,,"Bedrooms: 3, Bathrooms: 2",https://ikman.lk/en/ad/k427-modern-2-story-house-for-sale-in-kadawatha-for-sale-gampaha-39,2026-02-21T16:07:21.684505
ikman.lk,(ASP2602-003) Luxury Quality Modern House for Sale in Piliyandala,56000000.0,"Rs 56,000,000",Colombo,Colombo,Houses For Sale,for_sale,4,4,,,"Bedrooms: 4, Bathrooms: 4",https://ikman.lk/en/ad/asp2602-003-luxury-quality-modern-house-for-sale-in-piliyandala-for-sale-colombo,2026-02-21T16:07:21.684505
ikman.lk,Brand New House For Sale Negombo,29500000.0,"Rs 29,500,000",Gampaha,Gampaha,Houses For Sale,for_sale,4,3,,,"Bedrooms: 4, Bathrooms: 3",https://ikman.lk/en/ad/brand-new-house-for-sale-negombo-for-sale-gampaha-4767,2026-02-21T16:07:21.684505
ikman.lk,City Limit House Nugegoda for Sale,68500000.0,"Rs 68,500,000",Colombo,Colombo,Houses For Sale,for_sale,4,3,,,"Bedrooms: 4, Bathrooms: 3",https://ikman.lk/en/ad/city-limit-house-nugegoda-for-sale-for-sale-colombo-1,2026-02-21T16:07:21.684505
ikman.lk,Modern Brand New House for Sale â Athurugiriya,35000000.0,"Rs 35,000,000",Colombo,Colombo,Houses For Sale,for_sale,3,3,,,"Bedrooms: 3, Bathrooms: 3",https://ikman.lk/en/ad/modern-brand-new-house-for-sale-athurugiriya-for-sale-colombo-42,2026-02-21T16:07:21.684505
ikman.lk,(B228) Newly Built Modern Luxury House for Sale â Ja-Ela,36500000.0,"Rs 36,500,000",Gampaha,Gampaha,Houses For Sale,for_sale,4,3,,,"Bedrooms: 4, Bathrooms: 3",https://ikman.lk/en/ad/b228-newly-built-modern-luxury-house-for-sale-ja-ela-for-sale-gampaha-70,2026-02-21T16:07:21.684505
ikman.lk,Brand New Complete House for Sale Negombo,22000000.0,"Rs 22,000,000",Gampaha,Gampaha,Houses For Sale,for_sale,3,2,,,"Bedrooms: 3, Bathrooms: 2",https://ikman.lk/en/ad/brand-new-complete-house-for-sale-negombo-for-sale-gampaha-3,2026-02-21T16:07:21.684505
ikman.lk,"Rajagiriya (Halgahadeniya Road) Luxury House For Sale ,",47000000.0,"Rs 47,000,000",Colombo,Colombo,Houses For Sale,for_sale,5,4,,,"Bedrooms: 5, Bathrooms: 4",https://ikman.lk/en/ad/rajagiriya-halgahadeniya-road-luxury-house-for-sale-for-sale-colombo-1,2026-02-21T16:07:21.684505
ikman.lk,House for Sale Maharagama,25000000.0,"Rs 25,000,000",Colombo,Colombo,Houses For Sale,for_sale,5,2,,,"Bedrooms: 5, Bathrooms: 2",https://ikman.lk/en/ad/house-for-sale-maharagama-for-sale-colombo-868,2026-02-21T16:07:21.684505
ikman.lk,Perfect Brand New 2 Story House For Sale ~ Negombo,47500000.0,"Rs 47,500,000",Gampaha,Gampaha,Houses For Sale,for_sale,4,3,,,"Bedrooms: 4, Bathrooms: 3",https://ikman.lk/en/ad/perfect-brand-new-2-story-house-for-sale-negombo-for-sale-gampaha-45,2026-02-21T16:07:21.684505
ikman.lk,(B215) Luxury 3 Storey House With Annex For Sale in Kadawatha,112500000.0,"Rs 112,500,000",Gampaha,Gampaha,Houses For Sale,for_sale,8,6,,,"Bedrooms: 8, Bathrooms: 6",https://ikman.lk/en/ad/b215-luxury-3-storey-house-with-annex-for-sale-in-kadawatha-for-sale-gampaha-16,2026-02-21T16:07:21.684505
ikman.lk,3 STOREY HOUSE FOR SALE IN MAHARAGAMA,62500000.0,"Rs 62,500,000",Colombo,Colombo,Houses For Sale,for_sale,6,4,,,"Bedrooms: 6, Bathrooms: 4",https://ikman.lk/en/ad/3-storey-house-for-sale-in-maharagama-for-sale-colombo-3,2026-02-21T16:07:21.684505
ikman.lk,Brand New House For Sale Negombo,27000000.0,"Rs 27,000,000",Gampaha,Gampaha,Houses For Sale,for_sale,3,2,,,"Bedrooms: 3, Bathrooms: 2",https://ikman.lk/en/ad/brand-new-house-for-sale-negombo-for-sale-gampaha-4768,2026-02-21T16:07:21.684505
ikman.lk,Architecture Design Luxury Three-Storey House In Polgasowita,43000000.0,"Rs 43,000,000",Colombo,Colombo,Houses For Sale,for_sale,4,4,,,"Bedrooms: 4, Bathrooms: 4",https://ikman.lk/en/ad/architecture-design-luxury-three-storey-house-in-polgasowita-for-sale-colombo,2026-02-21T16:07:21.684505
ikman.lk,Well Build Strong House In Battaramulla,39000000.0,"Rs 39,000,000",Colombo,Colombo,Houses For Sale,for_sale,6,4,,,"Bedrooms: 6, Bathrooms: 4",https://ikman.lk/en/ad/well-build-strong-house-in-battaramulla-for-sale-colombo,2026-02-21T16:07:21.684505
ikman.lk,(K650) Brand New House for Sale in Negambo,22000000.0,"Rs 22,000,000",Gampaha,Gampaha,Houses For Sale,for_sale,3,2,,,"Bedrooms: 3, Bathrooms: 2",https://ikman.lk/en/ad/k650-brand-new-house-for-sale-in-negambo-for-sale-gampaha-21,2026-02-21T16:07:21.684505
ikman.lk,Brand New 2 Story House For Sale Negombo,41000000.0,"Rs 41,000,000",Gampaha,Gampaha,Houses For Sale,for_sale,4,3,,,"Bedrooms: 4, Bathrooms: 3",https://ikman.lk/en/ad/brand-new-2-story-house-for-sale-negombo-for-sale-gampaha-127,2026-02-21T16:07:21.684505
ikman.lk,3 STOREY HOUSE FOR SALE IN MAHARAGAMA WATHTHEGEDARA,62500000.0,"Rs 62,500,000",Colombo,Colombo,Houses For Sale,for_sale,6,4,,,"Bedrooms: 6, Bathrooms: 4",https://ikman.lk/en/ad/3-storey-house-for-sale-in-maharagama-waththegedara-for-sale-colombo,2026-02-21T16:07:21.684505
ikman.lk,Modern 4 Br Luxury Living Kiribathgoda,65000000.0,"Rs 65,000,000",Gampaha,Gampaha,Houses For Sale,for_sale,4,3,,,"Bedrooms: 4, Bathrooms: 3",https://ikman.lk/en/ad/modern-4-br-luxury-living-kiribathgoda-for-sale-gampaha,2026-02-21T16:07:21.684505
